customer_id,segment,city,amount,payment_terms_days,past_due_count,avg_days_past_due,target_mora
CUST370,Empresa,Madrid,12104.771319918531,30,2,40.31023672809554,1
CUST371,Empresa,Zaragoza,17385.49429887195,60,2,5.111873659079077,1
CUST372,Gobierno,Sevilla,5948.86273648946,60,4,2.926110881606011,0
CUST373,Retail,Valencia,6488.0801338605625,60,1,4.137564866440466,0
CUST374,Empresa,Barcelona,9065.077936058236,60,8,39.46466229384591,1
CUST375,Empresa,Valencia,17828.07441246159,60,8,33.43313085591656,1
CUST376,Empresa,Barcelona,2915.6825083135836,30,14,16.992915818244473,1
CUST377,Gobierno,Sevilla,9256.711978876698,60,10,0.8880602322183451,1
CUST378,Empresa,Zaragoza,13549.80969268082,30,1,20.382189943676575,1
CUST379,Empresa,Zaragoza,17245.482184306933,60,13,28.69995066634292,1
CUST380,Retail,Zaragoza,7335.666325735043,60,7,38.382675707825356,1
CUST381,Retail,Valencia,5449.090631538838,30,1,2.8557780882910064,1
CUST382,Empresa,Valencia,2534.455623025191,30,7,35.32789995617319,1
CUST383,Retail,Madrid,17942.790594364604,30,7,29.872995268777206,1
CUST384,Empresa,Sevilla,16588.216225603945,30,6,38.79288721421531,1
CUST385,Empresa,Barcelona,9372.7959110446,90,8,38.08400185660385,1
CUST386,Empresa,Sevilla,13611.249861831702,60,8,27.42616738616279,1
CUST387,Gobierno,Barcelona,4736.8910625397,60,8,7.083500178617813,1
CUST388,Retail,Valencia,8100.526231165763,30,6,27.462038379281037,1
CUST389,Gobierno,Valencia,5271.461434605593,30,7,31.41356021031,1
CUST390,Empresa,Barcelona,2331.56469423813,30,9,5.018770455826453,1
CUST391,Empresa,Zaragoza,12895.537527422526,30,14,26.13110578810855,1
CUST392,Retail,Sevilla,1751.4174700696547,60,8,24.811652199425858,1
CUST393,Retail,Barcelona,802.0980648707634,60,14,10.738290267815492,1
CUST394,Empresa,Zaragoza,17244.712421888697,60,6,20.90241243842945,1
CUST395,Retail,Zaragoza,18205.699303997713,90,6,44.63649226784919,1
CUST396,Gobierno,Zaragoza,6590.710229686968,60,1,29.298234750042155,1
CUST397,Empresa,Valencia,14671.270907698412,60,13,22.082285629744362,1
CUST398,Retail,Valencia,7625.209687723368,30,10,29.79425209990234,1
CUST399,Retail,Valencia,18161.01844346591,30,9,21.688644759266822,1
CUST400,Retail,Madrid,6190.516504117759,60,3,11.730336695898734,0
CUST401,Retail,Madrid,11687.782720319248,60,5,35.161016698001895,1
CUST402,Retail,Valencia,7733.389128896717,30,3,36.072649135036755,1
CUST403,Retail,Valencia,10071.76687858353,30,12,31.83516483182161,1
CUST404,Empresa,Zaragoza,19905.05512918496,30,1,10.178330541648315,1
CUST405,Empresa,Sevilla,2355.8177319087563,30,9,35.40827359960773,1
CUST406,Retail,Barcelona,15399.64058138265,30,0,28.403514042157603,1
CUST407,Retail,Madrid,4939.708549730922,30,10,42.65374098306378,1
CUST408,Retail,Madrid,9390.180262330654,60,8,3.323274015284175,1
CUST409,Empresa,Zaragoza,8453.311720008327,30,0,44.47914299258323,1
CUST410,Retail,Valencia,16958.81597755867,90,0,40.77799819839051,1
CUST411,Empresa,Madrid,17272.14557565681,30,8,4.386145415929744,1
CUST412,Empresa,Zaragoza,11175.049846417925,90,12,42.866145450141445,1
CUST413,Empresa,Sevilla,4773.202446987943,30,4,30.607091391958285,1
CUST414,Gobierno,Madrid,18501.07412807592,60,7,25.360385524325476,1
CUST415,Retail,Zaragoza,17194.68207390208,90,8,9.248973837652002,1
CUST416,Empresa,Madrid,3684.7325868530766,90,1,37.002548180617104,1
CUST417,Retail,Zaragoza,5001.3243992446605,30,7,34.88820047024586,1
CUST418,Retail,Sevilla,15202.287662084009,30,7,34.23571108565853,1
CUST419,Retail,Valencia,3542.754882199016,30,0,40.67004638654722,1
CUST420,Retail,Sevilla,8670.505483019047,30,5,29.905656269178966,1
CUST421,Empresa,Barcelona,15468.484084414882,30,2,20.389708655878678,1
CUST422,Retail,Zaragoza,5852.659845577849,30,0,8.653848619397081,1
CUST423,Gobierno,Zaragoza,10264.42696179017,60,7,44.44702259238338,1
CUST424,Retail,Zaragoza,2152.4943207633196,30,0,2.3677454906088684,1
CUST425,Retail,Madrid,13639.825320646218,30,13,32.18660298952613,1
CUST426,Empresa,Sevilla,14558.212639426907,90,2,20.874239440046757,1
CUST427,Empresa,Zaragoza,10049.51625358716,30,11,21.43121861598289,1
CUST428,Retail,Sevilla,673.6034130446546,30,1,10.821068247883177,0
CUST429,Empresa,Valencia,1226.8167559965711,60,5,37.16666916492311,1
CUST430,Empresa,Sevilla,19838.25176309586,30,0,34.29316922195975,1
CUST431,Empresa,Barcelona,10160.89903005145,60,4,10.020921848456366,1
CUST432,Retail,Barcelona,16613.307505575533,60,0,20.361641205394815,1
CUST433,Gobierno,Valencia,7676.301317667806,30,2,39.35703808821228,1
CUST434,Empresa,Zaragoza,14867.243519575273,60,3,21.853740438798805,1
CUST435,Empresa,Valencia,8242.82003031531,30,11,21.141728104175616,1
CUST436,Retail,Zaragoza,4796.0595261629605,30,11,36.7306893623915,1
CUST437,Retail,Madrid,1380.2223346683454,30,13,25.310414864637277,1
CUST438,Empresa,Sevilla,5585.1091687621265,60,0,28.508194498396584,1
CUST439,Retail,Madrid,14869.822020585056,30,14,6.176005336261006,1
CUST440,Retail,Zaragoza,16589.006663562854,60,13,21.13369968830104,1
CUST441,Gobierno,Zaragoza,19283.93177627139,30,12,10.564934228288557,1
CUST442,Retail,Sevilla,1851.2811583138746,30,11,8.28676106479744,1
CUST443,Retail,Valencia,7005.360607897129,60,1,30.306209401283674,1
CUST444,Retail,Zaragoza,15675.726923849621,60,5,43.919282802160694,1
CUST445,Gobierno,Sevilla,17673.36052343193,30,0,22.136485703526258,1
CUST446,Empresa,Valencia,13602.898858966331,30,11,43.30897303397742,1
CUST447,Empresa,Zaragoza,19841.811372439122,60,4,29.245684412010345,1
CUST448,Retail,Valencia,6042.674530391966,30,8,30.525305524332243,1
CUST449,Retail,Zaragoza,15553.834345672843,30,10,29.616341809446233,1
CUST450,Empresa,Madrid,4349.631180985249,30,0,15.052433403222148,0
CUST451,Retail,Zaragoza,3044.025132429638,30,0,31.096631486097667,1
CUST452,Gobierno,Sevilla,3067.4602945974198,60,2,29.894916842177782,1
CUST453,Retail,Zaragoza,5219.062456431598,90,4,34.256419554954924,1
CUST454,Empresa,Sevilla,4905.991085020918,60,1,40.754173512074466,1
CUST455,Empresa,Barcelona,4340.678926252171,60,11,30.217719380412902,1
CUST456,Empresa,Zaragoza,7168.756976448069,30,2,38.72349002771513,1
CUST457,Empresa,Barcelona,12288.97605832894,60,5,27.044060775428154,1
CUST458,Retail,Zaragoza,10242.556940025572,30,4,25.025848742012432,1
CUST459,Retail,Madrid,10134.643414308288,30,13,28.361937377176012,1
CUST460,Empresa,Valencia,14566.225796009141,60,5,37.128567019381606,1
CUST461,Retail,Barcelona,15113.681180841113,60,10,17.356326601449695,1
CUST462,Empresa,Barcelona,13015.20203947219,30,9,5.065638684889049,1
CUST463,Retail,Sevilla,11483.18602502334,30,2,9.554604334506413,1
CUST464,Retail,Sevilla,17692.699118804474,60,12,1.6032017982460933,1
CUST465,Retail,Barcelona,3920.536153051941,30,13,23.597621650542116,1
CUST466,Empresa,Sevilla,13092.627821574315,30,8,43.91893218488693,1
CUST467,Retail,Sevilla,8456.874054829012,60,14,30.941981596372116,1
CUST468,Retail,Valencia,12046.291362304324,60,8,13.419060022286747,1
CUST469,Empresa,Valencia,17339.069611155657,30,2,42.515717001473455,1
CUST470,Retail,Sevilla,14996.464690773279,30,2,33.65101672672665,1
CUST471,Empresa,Madrid,13145.934853419732,30,1,26.849949346662513,1
CUST472,Empresa,Sevilla,15410.67744431381,30,11,5.419839777281228,1
CUST473,Retail,Sevilla,16124.378738329242,60,6,24.257930557370575,1
CUST474,Retail,Zaragoza,8679.096395398872,30,10,4.6064787550410955,1
CUST475,Retail,Sevilla,10594.297360639957,30,12,29.847362974758074,1
CUST476,Empresa,Sevilla,12993.835807649666,30,5,42.313006892353805,1
CUST477,Gobierno,Sevilla,5712.759626012745,60,7,25.374124252445284,1
CUST478,Retail,Sevilla,8659.098738051674,30,1,35.782047865073885,1
CUST479,Empresa,Madrid,11131.990789415884,30,0,10.819250377024227,1
CUST480,Empresa,Madrid,2030.6584722200257,60,11,3.6290100843244737,1
CUST481,Retail,Barcelona,4609.063509165025,30,5,18.933611740060652,0
CUST482,Empresa,Barcelona,12264.097347344765,60,9,9.12662341201911,1
CUST483,Retail,Barcelona,4408.282837865345,30,6,22.84745576910059,1
CUST484,Retail,Valencia,1281.0374076293217,30,1,42.03004052247765,1
CUST485,Retail,Sevilla,18313.45371930984,60,10,19.516937048640138,1
CUST486,Empresa,Barcelona,17779.96044734108,30,14,24.948130834443464,1
CUST487,Retail,Zaragoza,7748.276522229976,30,4,25.051295758396815,1
CUST488,Retail,Barcelona,9315.89778978701,30,3,35.406588380744836,1
CUST489,Empresa,Madrid,17773.32517555854,30,4,28.208981272457613,1
CUST490,Empresa,Zaragoza,18717.85470144117,90,6,16.313855301761052,1
CUST491,Empresa,Zaragoza,19436.557095789904,30,12,18.338631158641213,1
CUST492,Empresa,Madrid,14395.9426861682,30,9,42.688582619768695,1
CUST493,Empresa,Valencia,4913.633685887244,90,0,6.116574494543716,1
CUST494,Retail,Sevilla,19700.592876395334,30,2,14.781440882492285,1
CUST495,Empresa,Zaragoza,2820.129316041875,60,9,3.859372606004287,1
CUST496,Empresa,Sevilla,15500.589019316585,30,3,24.622753678749984,1
CUST497,Empresa,Valencia,3254.0866630258665,30,12,14.988131892464294,1
CUST498,Retail,Sevilla,17818.005946758592,90,4,23.941183727638812,1
CUST499,Retail,Zaragoza,11754.95177780333,30,13,24.32573748571856,1
